1626169 slow 110 2340.97
1626170 fast 3 13.01
1626170 normal 47 3405.36
1626170 slow 48 1933.16
1626171 fast 1 3.67
1626171 normal 98 2128.2
1626171 slow 99 1213.15
1626173 fast 17 43.21
1626173 normal 72 2112.35
1626173 slow 73 1014.12
1626174 fast 2 3.67
1626174 normal 63 529.56
1626174 slow 61 339.13
1626178 fast 6 8.87
1626178 normal 118 3144.78
1626178 slow 119 1369.99
1626179 fast 0 0.0
1626179 normal 8 75.47
1626179 slow 9 58.58
1626181 fast 0 0.0
1626181 normal 21 216.18
1626181 slow 22 112.87
1626192 fast 2 13.51
1626192 normal 54 1040.17
1626192 slow 55 500.89
1626196 fast 1 2.81
1626196 normal 45 1075.7
1626196 slow 46 571.35
1626202 fast 2 7.97
1626202 normal 137 2884.79
1626202 slow 137 1410.78
1626204 fast 7 33.37
1626204 normal 89 6069.0
1626204 slow 90 2735.97
1626209 fast 9 23.81
1626209 normal 99 5490.26
1626209 slow 94 2783.63
1626242 fast 0 0.0
1626242 normal 44 467.83
1626242 slow 45 226.26
1626245 fast 0 0.0
1626245 normal 29 205.27
1626245 slow 30 104.6
1626273 fast 4 22.88
1626273 normal 99 3046.56
1626273 slow 99 1432.92
